any_ne_any_ne,treatment,name,week,time,subset,day,order,colony
5.26216164886162,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
10.0721407453113,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
8.87633570582479,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
8.12341251510872,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
6.36465685445806,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
0.697183664825847,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
5.21274770094909,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
9.96710490452139,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
9.10956782729016,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
8.17305792394285,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
6.76474761631947,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
0.697183664825847,PATHOGEN,R3C2PM_FRI,3,72,6,FRI,2,2
6.68892426422216,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.73848644898053,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.70287758694322,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
6.43584859400841,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.52259756996632,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
6.68892426422216,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
7.94061118948032,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.73848644898053,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
3.12639099542108,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.23278769813471,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
4.93368138728577,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.19520902190181,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.22264141443293,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.70287758694322,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
3.12639099542108,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.1545878881155,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.98023325429403,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.22435722792365,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
7.65217026813309,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
6.43584859400841,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.23278769813471,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.1545878881155,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.85281790589866,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
0.761417469263741,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.96156538272458,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.52259756996632,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
4.93368138728577,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
2.98023325429403,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.85281790589866,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
9.15432507411114,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
10.0583652529872,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
6.68892426422216,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.19520902190181,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.22435722792365,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
0.761417469263741,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
9.15432507411114,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.35562947980907,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
7.94061118948032,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.22264141443293,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
7.65217026813309,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.96156538272458,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
10.0583652529872,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
5.35562947980907,PATHOGEN,R3C2PM_MON,3,144,6,MON,2,2
8.37705819299054,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
8.5009294344795,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
6.17808872144128,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
1.25664025033022,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
8.5009294344795,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
3.19637083267884,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
8.37705819299054,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
6.17808872144128,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
3.19637083267884,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
6.45977751890497,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
1.25664025033022,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
8.37705819299054,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
6.45977751890497,PATHOGEN,R4C1PK_WED,4,24,7,WED,1,2
8.72031506159253,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.24650423806582,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.23684000580623,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
2.43285141346528,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
5.03266470172611,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.38166674951946,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.24650423806582,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
4.19394733608,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
9.41625327683137,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.72031506159253,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
1.90187932344234,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.23684000580623,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
4.19394733608,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.26079162557984,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
6.20428749182773,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
2.4005024539146,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
2.43285141346528,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
9.41625327683137,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.26079162557984,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
3.30997220532137,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
9.06799556131343,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
5.03266470172611,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.72031506159253,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
6.20428749182773,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
3.30997220532137,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
7.73072645357472,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
8.38166674951946,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
1.90187932344234,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
2.4005024539146,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
9.06799556131343,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
7.73072645357472,PATHOGEN,R4C1PK_THU,4,48,7,THU,1,2
5.12776131099138,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
7.64636604252308,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
1.72506195342778,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.96843608335645,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.05522026605831,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
2.27505975883052,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
2.6142975932839,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.30296160473089,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
7.64636604252308,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.53883138233661,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.08361025748434,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.85716604616313,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.88130812436997,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.75627963235528,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.48046722591517,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
1.72506195342778,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.53883138233661,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.91140571478353,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.60505827364681,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.593542859426817,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.95847254836879,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.31090445166608,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.96843608335645,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.08361025748434,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.91140571478353,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.37932803093422,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.93727353559238,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.6227070720279,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
3.79272396339359,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.05522026605831,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.85716604616313,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.60505827364681,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.37932803093422,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
6.13248986953913,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
6.27545097981013,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.39207882569423,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
2.27505975883052,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.88130812436997,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.593542859426817,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.93727353559238,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
6.13248986953913,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.661810395808346,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.4395637750191,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
2.6142975932839,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.75627963235528,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.95847254836879,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.6227070720279,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
6.27545097981013,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
0.661810395808346,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.12776131099138,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.30296160473089,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
4.48046722591517,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.31090445166608,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
3.79272396339359,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.39207882569423,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.4395637750191,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
5.12776131099138,PATHOGEN,R4C1PK_FRI,4,72,7,FRI,1,2
8.01728271016356,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.23874621506413,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.1944250673844,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.52835155659323,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.6337552634197,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.99016214210741,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.65762538488995,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.50958054272055,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.98873547856484,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.13947784074744,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.94874022026462,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.31270493352848,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.05706548623062,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.23874621506413,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.35739016766962,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.10100118873428,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.51561982444064,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.16693460269442,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.46406580644102,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.76938704132932,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.59439495615023,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.05446060651876,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.26991923562402,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.33063768399066,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.34092433666704,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.1944250673844,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.35739016766962,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.15500458765587,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.31041003801858,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.01639624464153,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.03675612342386,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.78030469740162,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.09900509903648,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.02162597118515,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.71542454502361,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.87847916796129,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.44801716380832,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.52835155659323,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.10100118873428,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.15500458765587,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.98683690950347,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.30418062914126,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.9194268100665,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.69730412045037,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.6100092611818,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.29981898345339,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.34267568682836,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.60950622576787,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.96690848795769,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.6337552634197,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.51561982444064,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.31041003801858,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.98683690950347,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.16390227896967,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.46541050744498,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.95523420233595,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.84679791202398,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.66659309113246,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.86847062649407,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
0.896594111066986,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.02360916075285,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.99016214210741,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.16693460269442,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.01639624464153,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.30418062914126,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.16390227896967,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.79756579982139,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.63324388843146,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.13454817928467,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.02941789491162,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.29913759736286,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.52552857694968,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.01728271016356,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.65762538488995,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.46406580644102,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.03675612342386,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.9194268100665,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.46541050744498,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.79756579982139,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.42655585099674,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.87584674214073,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.25890251848686,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.09874119848264,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.90894998688906,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.45760218657049,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.50958054272055,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.76938704132932,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.78030469740162,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.69730412045037,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.95523420233595,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.63324388843146,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.42655585099674,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.26943374566945,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.71459967812751,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.70049252738476,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.02363145543142,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.6820593422703,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.98873547856484,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.59439495615023,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.09900509903648,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.6100092611818,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.84679791202398,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.13454817928467,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.87584674214073,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.26943374566945,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.12571934636858,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.89171805097577,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.04579547184482,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.00247542951554,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.13947784074744,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.05446060651876,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.02162597118515,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.29981898345339,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.66659309113246,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.02941789491162,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.25890251848686,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.71459967812751,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.12571934636858,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.00271484747795,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.15966861139536,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.38539722523626,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.94874022026462,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.26991923562402,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.71542454502361,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.34267568682836,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.86847062649407,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.29913759736286,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.09874119848264,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.70049252738476,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.89171805097577,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
9.00271484747795,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.39762031768524,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.00887670069745,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.31270493352848,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.33063768399066,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.87847916796129,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.60950622576787,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
0.896594111066986,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.52552857694968,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.90894998688906,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.02363145543142,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
4.04579547184482,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
7.15966861139536,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.39762031768524,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.66816795799137,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.05706548623062,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
2.34092433666704,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.44801716380832,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
1.96690848795769,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.02360916075285,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.01728271016356,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
6.45760218657049,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.6820593422703,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.00247542951554,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
8.38539722523626,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
3.00887670069745,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.66816795799137,PATHOGEN,R4C1PK_MON,4,144,7,MON,1,2
5.67690812634836,SHAM,R4C2SM_WED,4,24,8,WED,2,2
5.80751861813632,SHAM,R4C2SM_WED,4,24,8,WED,2,2
4.05432466632854,SHAM,R4C2SM_WED,4,24,8,WED,2,2
3.30179413349773,SHAM,R4C2SM_WED,4,24,8,WED,2,2
5.80751861813632,SHAM,R4C2SM_WED,4,24,8,WED,2,2
7.61211383256977,SHAM,R4C2SM_WED,4,24,8,WED,2,2
2.58883834953054,SHAM,R4C2SM_WED,4,24,8,WED,2,2
4.05432466632854,SHAM,R4C2SM_WED,4,24,8,WED,2,2
7.61211383256977,SHAM,R4C2SM_WED,4,24,8,WED,2,2
5.89611677292776,SHAM,R4C2SM_WED,4,24,8,WED,2,2
3.30179413349773,SHAM,R4C2SM_WED,4,24,8,WED,2,2
2.58883834953054,SHAM,R4C2SM_WED,4,24,8,WED,2,2
5.89611677292776,SHAM,R4C2SM_WED,4,24,8,WED,2,2
0.416647707902011,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.18365080320208,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.95223112350791,SHAM,R4C2SM_THU,4,48,8,THU,2,2
3.19431088519104,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.13237691845072,SHAM,R4C2SM_THU,4,48,8,THU,2,2
1.05493197351772,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.10744183459293,SHAM,R4C2SM_THU,4,48,8,THU,2,2
7.87287794623097,SHAM,R4C2SM_THU,4,48,8,THU,2,2
2.82635651612637,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.18365080320208,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.86342728069432,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.05644388997841,SHAM,R4C2SM_THU,4,48,8,THU,2,2
0.416647707902011,SHAM,R4C2SM_THU,4,48,8,THU,2,2
7.42284255693195,SHAM,R4C2SM_THU,4,48,8,THU,2,2
3.32287207284602,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.98604143508045,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.14598490438695,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.95223112350791,SHAM,R4C2SM_THU,4,48,8,THU,2,2
8.86342728069432,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.56858911138237,SHAM,R4C2SM_THU,4,48,8,THU,2,2
9.0577476386327,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.12158515844033,SHAM,R4C2SM_THU,4,48,8,THU,2,2
7.61781941635244,SHAM,R4C2SM_THU,4,48,8,THU,2,2
4.27764048616831,SHAM,R4C2SM_THU,4,48,8,THU,2,2
3.22656018522919,SHAM,R4C2SM_THU,4,48,8,THU,2,2
3.19431088519104,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.05644388997841,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.56858911138237,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.05359264533658,SHAM,R4C2SM_THU,4,48,8,THU,2,2
2.37448082483308,SHAM,R4C2SM_THU,4,48,8,THU,2,2
2.38407689158718,SHAM,R4C2SM_THU,4,48,8,THU,2,2
5.56779377312055,SHAM,R4C2SM_THU,4,48,8,THU,2,2
