chamber_info_centrality,treatment,name,day,time,week,subset,colony,chamber_id
0.171146625703043,PATHOGEN,R10C1PL_MON,MON,144,10,19,6,R10C1PL_21
0.059595708708794,PATHOGEN,R10C1PL_MON,MON,144,10,19,6,R10C1PL_6
0.168986821899815,PATHOGEN,R10C1PL_MON,MON,144,10,19,6,R10C1PL_62
0.254920287509837,PATHOGEN,R10C1PL_MON,MON,144,10,19,6,R10C1PL_17
0.148894879787364,SHAM,R10C2SL_WED,WED,24,10,20,6,R10C2SL_35
0.164042860406869,SHAM,R10C2SL_WED,WED,24,10,20,6,R10C2SL_26
0.074979706828319,SHAM,R10C2SL_WED,WED,24,10,20,6,R10C2SL_30
0.103065034205472,SHAM,R10C2SL_WED,WED,24,10,20,6,R10C2SL_8
0.093710647344259,SHAM,R10C2SL_WED,WED,24,10,20,6,R10C2SL_33
0.243406588718437,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_8
0.324379054667064,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_26
0.028801823658063,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_53
0.467270751893099,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_33
0.102425761018887,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_15
0.182039442436163,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_30
0.078716357462021,SHAM,R10C2SL_THU,THU,48,10,20,6,R10C2SL_35
0.738138072652604,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_26
0.08540951134858,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_61
0.124988642352248,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_63
0.917608731924796,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_8
0.282323865598156,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_35
0.037434807101729,SHAM,R10C2SL_FRI,FRI,72,10,20,6,R10C2SL_2
0.264819445494273,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_35
0.295399958181308,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_26
0.417472036380862,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_61
0.316017048899121,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_69
0.213426702228916,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_2
0.47866209082506,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_12
0.081760516341608,SHAM,R10C2SL_MON,MON,144,10,20,6,R10C2SL_8
